sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
87 19 bright sun cast throw pale shadow 4
87 2 bright sun cast throw pale shadow 5
87 20 bright sun cast throw pale shadow 5
87 21 bright sun cast throw pale shadow 6
87 22 bright sun cast throw pale shadow 5
87 23 bright sun cast throw pale shadow 3
87 24 bright sun cast throw pale shadow 6
87 25 bright sun cast throw pale shadow 4
87 26 bright sun cast throw pale shadow 2
87 27 bright sun cast throw pale shadow 6
87 28 bright sun cast throw pale shadow 5
87 29 bright sun cast throw pale shadow 5
87 3 bright sun cast throw pale shadow 2
87 30 bright sun cast throw pale shadow 5
87 31 bright sun cast throw pale shadow 4
87 32 bright sun cast throw pale shadow 7
87 33 bright sun cast throw pale shadow 6
87 34 bright sun cast throw pale shadow 7
87 35 bright sun cast throw pale shadow 5
87 36 bright sun cast throw pale shadow 6
87 37 bright sun cast throw pale shadow 2
87 38 bright sun cast throw pale shadow 5
87 39 bright sun cast throw pale shadow 5
87 4 bright sun cast throw pale shadow 2
87 40 bright sun cast throw pale shadow 7
87 41 bright sun cast throw pale shadow 7
87 42 bright sun cast throw pale shadow 7
87 43 bright sun cast throw pale shadow 5
87 5 bright sun cast throw pale shadow 6
87 6 bright sun cast throw pale shadow 6
87 7 bright sun cast throw pale shadow 6
87 8 bright sun cast throw pale shadow 6
87 9 bright sun cast throw pale shadow 6
88 1 bright sun cast deposit pale shadow 1
88 10 bright sun cast deposit pale shadow 3
88 11 bright sun cast deposit pale shadow 5
88 12 bright sun cast deposit pale shadow 7
88 13 bright sun cast deposit pale shadow 2
88 14 bright sun cast deposit pale shadow 3
88 15 bright sun cast deposit pale shadow 4
88 16 bright sun cast deposit pale shadow 2
88 17 bright sun cast deposit pale shadow 6
88 18 bright sun cast deposit pale shadow 3
88 19 bright sun cast deposit pale shadow 3
88 2 bright sun cast deposit pale shadow 5
88 20 bright sun cast deposit pale shadow 2
88 21 bright sun cast deposit pale shadow 2
88 22 bright sun cast deposit pale shadow 5
88 23 bright sun cast deposit pale shadow 5
88 24 bright sun cast deposit pale shadow 2
88 25 bright sun cast deposit pale shadow 2
88 26 bright sun cast deposit pale shadow 3
88 27 bright sun cast deposit pale shadow 3
88 28 bright sun cast deposit pale shadow 4
88 29 bright sun cast deposit pale shadow 1
88 3 bright sun cast deposit pale shadow 2
88 30 bright sun cast deposit pale shadow 5
88 31 bright sun cast deposit pale shadow 5
88 32 bright sun cast deposit pale shadow 6
88 33 bright sun cast deposit pale shadow 2
88 34 bright sun cast deposit pale shadow 1
88 35 bright sun cast deposit pale shadow 2
88 36 bright sun cast deposit pale shadow 4
88 37 bright sun cast deposit pale shadow 5
88 38 bright sun cast deposit pale shadow 2
88 39 bright sun cast deposit pale shadow 4
88 4 bright sun cast deposit pale shadow 6
88 40 bright sun cast deposit pale shadow 1
88 41 bright sun cast deposit pale shadow 2
88 42 bright sun cast deposit pale shadow 1
88 43 bright sun cast deposit pale shadow 2
88 5 bright sun cast deposit pale shadow 3
88 6 bright sun cast deposit pale shadow 2
88 7 bright sun cast deposit pale shadow 3
88 8 bright sun cast deposit pale shadow 2
88 9 bright sun cast deposit pale shadow 2
89 1 recent report cast throw serious doubt 3
89 10 recent report cast throw serious doubt 7
89 11 recent report cast throw serious doubt 4
89 12 recent report cast throw serious doubt 7
89 13 recent report cast throw serious doubt 7
89 14 recent report cast throw serious doubt 6
89 15 recent report cast throw serious doubt 6
89 16 recent report cast throw serious doubt 6
89 17 recent report cast throw serious doubt 6
89 18 recent report cast throw serious doubt 4
89 19 recent report cast throw serious doubt 3
89 2 recent report cast throw serious doubt 6
89 20 recent report cast throw serious doubt 5
89 21 recent report cast throw serious doubt 3
89 22 recent report cast throw serious doubt 4
89 23 recent report cast throw serious doubt 5
89 24 recent report cast throw serious doubt 2
89 25 recent report cast throw serious doubt 6
89 26 recent report cast throw serious doubt 4
89 27 recent report cast throw serious doubt 6
89 28 recent report cast throw serious doubt 4
89 29 recent report cast throw serious doubt 5
89 3 recent report cast throw serious doubt 5
89 30 recent report cast throw serious doubt 4
89 31 recent report cast throw serious doubt 6
89 32 recent report cast throw serious doubt 7
89 33 recent report cast throw serious doubt 5
89 34 recent report cast throw serious doubt 4
89 35 recent report cast throw serious doubt 5
89 36 recent report cast throw serious doubt 6
89 37 recent report cast throw serious doubt 2
89 38 recent report cast throw serious doubt 6
89 39 recent report cast throw serious doubt 7
89 4 recent report cast throw serious doubt 6
89 40 recent report cast throw serious doubt 4
89 41 recent report cast throw serious doubt 6
89 42 recent report cast throw serious doubt 7
89 43 recent report cast throw serious doubt 5
89 5 recent report cast throw serious doubt 6
89 6 recent report cast throw serious doubt 6
89 7 recent report cast throw serious doubt 5
89 8 recent report cast throw serious doubt 5
89 9 recent report cast throw serious doubt 2
90 1 recent report cast deposit serious doubt 1
90 10 recent report cast deposit serious doubt 4
90 11 recent report cast deposit serious doubt 4
90 12 recent report cast deposit serious doubt 6
90 13 recent report cast deposit serious doubt 3
90 14 recent report cast deposit serious doubt 4
90 15 recent report cast deposit serious doubt 4
90 16 recent report cast deposit serious doubt 1
90 17 recent report cast deposit serious doubt 5
90 18 recent report cast deposit serious doubt 6
90 19 recent report cast deposit serious doubt 3
90 2 recent report cast deposit serious doubt 5
90 20 recent report cast deposit serious doubt 2
90 21 recent report cast deposit serious doubt 5
90 22 recent report cast deposit serious doubt 1
90 23 recent report cast deposit serious doubt 3
90 24 recent report cast deposit serious doubt 6
90 25 recent report cast deposit serious doubt 1
90 26 recent report cast deposit serious doubt 2
90 28 recent report cast deposit serious doubt 5
90 29 recent report cast deposit serious doubt 5
90 3 recent report cast deposit serious doubt 4
90 30 recent report cast deposit serious doubt 4
90 31 recent report cast deposit serious doubt 6
90 32 recent report cast deposit serious doubt 7
90 33 recent report cast deposit serious doubt 2
90 34 recent report cast deposit serious doubt 1
90 35 recent report cast deposit serious doubt 2
90 36 recent report cast deposit serious doubt 5
90 37 recent report cast deposit serious doubt 5
90 38 recent report cast deposit serious doubt 4
90 39 recent report cast deposit serious doubt 4
90 4 recent report cast deposit serious doubt 2
90 40 recent report cast deposit serious doubt 1
90 41 recent report cast deposit serious doubt 2
90 42 recent report cast deposit serious doubt 1
90 43 recent report cast deposit serious doubt 3
90 5 recent report cast deposit serious doubt 6
90 6 recent report cast deposit serious doubt 2
90 7 recent report cast deposit serious doubt 2
90 8 recent report cast deposit serious doubt 4
90 9 recent report cast deposit serious doubt 6
91 1 royal palace cast throw large net 6
91 10 royal palace cast throw large net 6
91 11 royal palace cast throw large net 7
91 12 royal palace cast throw large net 7
91 13 royal palace cast throw large net 5
91 14 royal palace cast throw large net 3
91 15 royal palace cast throw large net 5
91 16 royal palace cast throw large net 1
91 17 royal palace cast throw large net 2
91 18 royal palace cast throw large net 6
91 19 royal palace cast throw large net 2
91 2 royal palace cast throw large net 5
91 20 royal palace cast throw large net 5
91 21 royal palace cast throw large net 1
91 22 royal palace cast throw large net 5
91 23 royal palace cast throw large net 3
91 24 royal palace cast throw large net 2
91 25 royal palace cast throw large net 5
91 26 royal palace cast throw large net 3
91 27 royal palace cast throw large net 1
91 28 royal palace cast throw large net 7
91 29 royal palace cast throw large net 5
91 3 royal palace cast throw large net 3
91 30 royal palace cast throw large net 6
91 31 royal palace cast throw large net 6
91 32 royal palace cast throw large net 1
91 33 royal palace cast throw large net 6
91 34 royal palace cast throw large net 7
91 35 royal palace cast throw large net 5
91 36 royal palace cast throw large net 5
91 37 royal palace cast throw large net 2
91 38 royal palace cast throw large net 2
91 39 royal palace cast throw large net 3
91 4 royal palace cast throw large net 2
91 40 royal palace cast throw large net 5
91 41 royal palace cast throw large net 5
91 42 royal palace cast throw large net 6
91 43 royal palace cast throw large net 5
91 5 royal palace cast throw large net 6
91 6 royal palace cast throw large net 6
91 7 royal palace cast throw large net 6
91 8 royal palace cast throw large net 6
91 9 royal palace cast throw large net 6
92 1 royal palace cast deposit large net 1
92 10 royal palace cast deposit large net 5
92 11 royal palace cast deposit large net 5
92 12 royal palace cast deposit large net 6
92 13 royal palace cast deposit large net 2
92 14 royal palace cast deposit large net 3
92 15 royal palace cast deposit large net 4
92 16 royal palace cast deposit large net 6
92 17 royal palace cast deposit large net 3
92 18 royal palace cast deposit large net 2
92 19 royal palace cast deposit large net 1
92 2 royal palace cast deposit large net 4
92 20 royal palace cast deposit large net 2
92 21 royal palace cast deposit large net 7
92 22 royal palace cast deposit large net 1
92 23 royal palace cast deposit large net 2
92 24 royal palace cast deposit large net 5
92 25 royal palace cast deposit large net 1
92 26 royal palace cast deposit large net 2
92 27 royal palace cast deposit large net 6
92 28 royal palace cast deposit large net 5
92 29 royal palace cast deposit large net 2
92 3 royal palace cast deposit large net 3
92 30 royal palace cast deposit large net 5
92 31 royal palace cast deposit large net 6
92 32 royal palace cast deposit large net 1
92 33 royal palace cast deposit large net 1
92 34 royal palace cast deposit large net 5
92 35 royal palace cast deposit large net 2
92 36 royal palace cast deposit large net 3
92 37 royal palace cast deposit large net 5
92 38 royal palace cast deposit large net 4
92 39 royal palace cast deposit large net 6
92 4 royal palace cast deposit large net 6
92 40 royal palace cast deposit large net 1
92 41 royal palace cast deposit large net 2
92 42 royal palace cast deposit large net 1
92 43 royal palace cast deposit large net 3
92 5 royal palace cast deposit large net 3
92 6 royal palace cast deposit large net 2
92 7 royal palace cast deposit large net 3
92 8 royal palace cast deposit large net 4
92 9 royal palace cast deposit large net 2
93 1 grand jury cast throw popular vote 2
93 10 grand jury cast throw popular vote 3
93 11 grand jury cast throw popular vote 1
93 12 grand jury cast throw popular vote 5
93 13 grand jury cast throw popular vote 1
93 14 grand jury cast throw popular vote 2
93 15 grand jury cast throw popular vote 3
93 16 grand jury cast throw popular vote 6
93 17 grand jury cast throw popular vote 5
93 18 grand jury cast throw popular vote 1
93 19 grand jury cast throw popular vote 5
93 2 grand jury cast throw popular vote 6
93 20 grand jury cast throw popular vote 5
93 21 grand jury cast throw popular vote 1
93 22 grand jury cast throw popular vote 1
93 23 grand jury cast throw popular vote 5
93 24 grand jury cast throw popular vote 6
93 25 grand jury cast throw popular vote 5
93 26 grand jury cast throw popular vote 2
93 27 grand jury cast throw popular vote 5
93 28 grand jury cast throw popular vote 5
93 29 grand jury cast throw popular vote 1
93 3 grand jury cast throw popular vote 2
93 30 grand jury cast throw popular vote 2
93 31 grand jury cast throw popular vote 5
93 32 grand jury cast throw popular vote 1
93 33 grand jury cast throw popular vote 7
93 34 grand jury cast throw popular vote 4
93 35 grand jury cast throw popular vote 5
93 36 grand jury cast throw popular vote 3
93 37 grand jury cast throw popular vote 2
93 38 grand jury cast throw popular vote 2
93 39 grand jury cast throw popular vote 3
93 4 grand jury cast throw popular vote 6
93 40 grand jury cast throw popular vote 1
93 41 grand jury cast throw popular vote 2
93 42 grand jury cast throw popular vote 5
93 43 grand jury cast throw popular vote 2
93 5 grand jury cast throw popular vote 5
93 6 grand jury cast throw popular vote 6
93 7 grand jury cast throw popular vote 2
93 8 grand jury cast throw popular vote 4
93 9 grand jury cast throw popular vote 2
94 1 grand jury cast deposit popular vote 2
94 10 grand jury cast deposit popular vote 2
94 11 grand jury cast deposit popular vote 5
94 12 grand jury cast deposit popular vote 5
94 13 grand jury cast deposit popular vote 6
94 14 grand jury cast deposit popular vote 5
94 15 grand jury cast deposit popular vote 5
94 16 grand jury cast deposit popular vote 7
94 17 grand jury cast deposit popular vote 6
94 18 grand jury cast deposit popular vote 6
94 19 grand jury cast deposit popular vote 5
94 2 grand jury cast deposit popular vote 6
94 20 grand jury cast deposit popular vote 2
94 21 grand jury cast deposit popular vote 7
94 22 grand jury cast deposit popular vote 1
94 23 grand jury cast deposit popular vote 2
94 24 grand jury cast deposit popular vote 2
94 25 grand jury cast deposit popular vote 1
94 26 grand jury cast deposit popular vote 5
94 27 grand jury cast deposit popular vote 3
94 28 grand jury cast deposit popular vote 4
94 29 grand jury cast deposit popular vote 6
94 3 grand jury cast deposit popular vote 3
94 30 grand jury cast deposit popular vote 5
94 31 grand jury cast deposit popular vote 6
94 32 grand jury cast deposit popular vote 1
94 33 grand jury cast deposit popular vote 1
94 34 grand jury cast deposit popular vote 2
94 35 grand jury cast deposit popular vote 2
94 36 grand jury cast deposit popular vote 6
94 37 grand jury cast deposit popular vote 5
94 38 grand jury cast deposit popular vote 6
94 39 grand jury cast deposit popular vote 7
94 4 grand jury cast deposit popular vote 2
94 40 grand jury cast deposit popular vote 5
94 41 grand jury cast deposit popular vote 2
94 42 grand jury cast deposit popular vote 1
94 43 grand jury cast deposit popular vote 5
94 5 grand jury cast deposit popular vote 6
94 6 grand jury cast deposit popular vote 2
94 7 grand jury cast deposit popular vote 4
94 8 grand jury cast deposit popular vote 5
94 9 grand jury cast deposit popular vote 6
95 1 small lamp cast throw red light 6
95 10 small lamp cast throw red light 7
95 11 small lamp cast throw red light 1
95 12 small lamp cast throw red light 7
95 13 small lamp cast throw red light 5
95 14 small lamp cast throw red light 6
95 15 small lamp cast throw red light 6
95 16 small lamp cast throw red light 6
95 17 small lamp cast throw red light 2
95 18 small lamp cast throw red light 5
95 19 small lamp cast throw red light 4
95 2 small lamp cast throw red light 6
95 20 small lamp cast throw red light 5
95 21 small lamp cast throw red light 2
95 22 small lamp cast throw red light 5
95 23 small lamp cast throw red light 2
95 24 small lamp cast throw red light 6
95 25 small lamp cast throw red light 5
95 26 small lamp cast throw red light 2
95 27 small lamp cast throw red light 4
95 28 small lamp cast throw red light 4
95 29 small lamp cast throw red light 5
95 3 small lamp cast throw red light 3
95 30 small lamp cast throw red light 5
95 31 small lamp cast throw red light 7
95 32 small lamp cast throw red light 6
95 33 small lamp cast throw red light 5
95 34 small lamp cast throw red light 7
95 35 small lamp cast throw red light 6
95 36 small lamp cast throw red light 7
95 37 small lamp cast throw red light 2
95 38 small lamp cast throw red light 6
95 39 small lamp cast throw red light 5
95 4 small lamp cast throw red light 2
95 40 small lamp cast throw red light 7
95 41 small lamp cast throw red light 7
95 42 small lamp cast throw red light 7
95 43 small lamp cast throw red light 5
95 5 small lamp cast throw red light 6
95 6 small lamp cast throw red light 6
95 7 small lamp cast throw red light 6
95 8 small lamp cast throw red light 6
95 9 small lamp cast throw red light 6
96 1 small lamp cast deposit red light 2
96 10 small lamp cast deposit red light 5
96 11 small lamp cast deposit red light 5
96 12 small lamp cast deposit red light 5
96 13 small lamp cast deposit red light 2
96 14 small lamp cast deposit red light 1
96 15 small lamp cast deposit red light 3
96 16 small lamp cast deposit red light 1
96 17 small lamp cast deposit red light 2
96 18 small lamp cast deposit red light 6
96 19 small lamp cast deposit red light 3
96 2 small lamp cast deposit red light 6
96 20 small lamp cast deposit red light 2
96 21 small lamp cast deposit red light 6
96 22 small lamp cast deposit red light 1
96 23 small lamp cast deposit red light 4
96 24 small lamp cast deposit red light 2
96 25 small lamp cast deposit red light 4
96 26 small lamp cast deposit red light 5
96 27 small lamp cast deposit red light 1
96 28 small lamp cast deposit red light 4
96 29 small lamp cast deposit red light 4
96 3 small lamp cast deposit red light 2
96 30 small lamp cast deposit red light 5
96 31 small lamp cast deposit red light 7
96 32 small lamp cast deposit red light 6
96 33 small lamp cast deposit red light 5
96 34 small lamp cast deposit red light 1
96 35 small lamp cast deposit red light 2
96 36 small lamp cast deposit red light 3
96 37 small lamp cast deposit red light 5
96 38 small lamp cast deposit red light 5
96 39 small lamp cast deposit red light 5
96 4 small lamp cast deposit red light 6
96 40 small lamp cast deposit red light 1
96 41 small lamp cast deposit red light 2
96 42 small lamp cast deposit red light 1
96 43 small lamp cast deposit red light 2
96 5 small lamp cast deposit red light 3
96 6 small lamp cast deposit red light 2
96 7 small lamp cast deposit red light 3
96 8 small lamp cast deposit red light 2
96 9 small lamp cast deposit red light 2
97 1 civil war disarm demilitarise many Japanese 7
97 10 civil war disarm demilitarise many Japanese 6
97 11 civil war disarm demilitarise many Japanese 7
97 12 civil war disarm demilitarise many Japanese 5
97 13 civil war disarm demilitarise many Japanese 7
97 14 civil war disarm demilitarise many Japanese 5
97 15 civil war disarm demilitarise many Japanese 5
97 16 civil war disarm demilitarise many Japanese 6
97 17 civil war disarm demilitarise many Japanese 6
97 18 civil war disarm demilitarise many Japanese 4
97 19 civil war disarm demilitarise many Japanese 5
97 2 civil war disarm demilitarise many Japanese 7
97 20 civil war disarm demilitarise many Japanese 5
97 21 civil war disarm demilitarise many Japanese 7
97 22 civil war disarm demilitarise many Japanese 6
97 23 civil war disarm demilitarise many Japanese 6
97 24 civil war disarm demilitarise many Japanese 3
97 25 civil war disarm demilitarise many Japanese 5
97 26 civil war disarm demilitarise many Japanese 4
97 27 civil war disarm demilitarise many Japanese 4
97 28 civil war disarm demilitarise many Japanese 5
97 29 civil war disarm demilitarise many Japanese 5
97 3 civil war disarm demilitarise many Japanese 2
97 30 civil war disarm demilitarise many Japanese 5
97 31 civil war disarm demilitarise many Japanese 7
97 32 civil war disarm demilitarise many Japanese 6
97 33 civil war disarm demilitarise many Japanese 4
97 34 civil war disarm demilitarise many Japanese 7
97 35 civil war disarm demilitarise many Japanese 5
97 36 civil war disarm demilitarise many Japanese 7
97 37 civil war disarm demilitarise many Japanese 5
97 38 civil war disarm demilitarise many Japanese 7
97 39 civil war disarm demilitarise many Japanese 2
97 4 civil war disarm demilitarise many Japanese 2
97 40 civil war disarm demilitarise many Japanese 6
97 41 civil war disarm demilitarise many Japanese 6
97 42 civil war disarm demilitarise many Japanese 6
97 43 civil war disarm demilitarise many Japanese 6
97 5 civil war disarm demilitarise many Japanese 6
97 6 civil war disarm demilitarise many Japanese 5
97 7 civil war disarm demilitarise many Japanese 7
97 8 civil war disarm demilitarise many Japanese 6
97 9 civil war disarm demilitarise many Japanese 6
98 1 civil war disarm win-over many Japanese 1
98 10 civil war disarm win-over many Japanese 1
98 11 civil war disarm win-over many Japanese 1
98 12 civil war disarm win-over many Japanese 1
98 13 civil war disarm win-over many Japanese 1
98 14 civil war disarm win-over many Japanese 2
98 15 civil war disarm win-over many Japanese 3
98 16 civil war disarm win-over many Japanese 6
98 17 civil war disarm win-over many Japanese 1
98 18 civil war disarm win-over many Japanese 3
98 19 civil war disarm win-over many Japanese 1
98 2 civil war disarm win-over many Japanese 2
98 20 civil war disarm win-over many Japanese 2
98 21 civil war disarm win-over many Japanese 1
98 22 civil war disarm win-over many Japanese 2
98 23 civil war disarm win-over many Japanese 3
98 24 civil war disarm win-over many Japanese 6
98 25 civil war disarm win-over many Japanese 2
98 26 civil war disarm win-over many Japanese 1
98 27 civil war disarm win-over many Japanese 1
98 28 civil war disarm win-over many Japanese 2
98 29 civil war disarm win-over many Japanese 1
98 3 civil war disarm win-over many Japanese 2
98 30 civil war disarm win-over many Japanese 2
98 31 civil war disarm win-over many Japanese 4
98 32 civil war disarm win-over many Japanese 1
98 33 civil war disarm win-over many Japanese 3
98 34 civil war disarm win-over many Japanese 2
98 35 civil war disarm win-over many Japanese 2
98 36 civil war disarm win-over many Japanese 5
98 37 civil war disarm win-over many Japanese 2
98 38 civil war disarm win-over many Japanese 1
98 39 civil war disarm win-over many Japanese 2
98 4 civil war disarm win-over many Japanese 6
98 40 civil war disarm win-over many Japanese 1
98 41 civil war disarm win-over many Japanese 2
98 42 civil war disarm win-over many Japanese 1
98 43 civil war disarm win-over many Japanese 3
98 5 civil war disarm win-over many Japanese 5
98 6 civil war disarm win-over many Japanese 2
98 7 civil war disarm win-over many Japanese 4
98 8 civil war disarm win-over many Japanese 2
98 9 civil war disarm win-over many Japanese 2
99 1 great writer disarm demilitarise literary critic 1
99 10 great writer disarm demilitarise literary critic 1
99 11 great writer disarm demilitarise literary critic 6
99 12 great writer disarm demilitarise literary critic 3
99 13 great writer disarm demilitarise literary critic 2
99 14 great writer disarm demilitarise literary critic 1
99 15 great writer disarm demilitarise literary critic 5
99 16 great writer disarm demilitarise literary critic 1
99 17 great writer disarm demilitarise literary critic 5
99 18 great writer disarm demilitarise literary critic 5
99 19 great writer disarm demilitarise literary critic 1
99 2 great writer disarm demilitarise literary critic 6
99 20 great writer disarm demilitarise literary critic 5
99 21 great writer disarm demilitarise literary critic 2
99 22 great writer disarm demilitarise literary critic 1
99 23 great writer disarm demilitarise literary critic 2
99 24 great writer disarm demilitarise literary critic 2
99 25 great writer disarm demilitarise literary critic 2
99 26 great writer disarm demilitarise literary critic 4
99 27 great writer disarm demilitarise literary critic 4
99 28 great writer disarm demilitarise literary critic 4
99 29 great writer disarm demilitarise literary critic 2
99 3 great writer disarm demilitarise literary critic 3
99 30 great writer disarm demilitarise literary critic 2
99 31 great writer disarm demilitarise literary critic 6
99 32 great writer disarm demilitarise literary critic 1
99 33 great writer disarm demilitarise literary critic 4
99 34 great writer disarm demilitarise literary critic 1
99 35 great writer disarm demilitarise literary critic 5
99 36 great writer disarm demilitarise literary critic 1
99 37 great writer disarm demilitarise literary critic 5
99 38 great writer disarm demilitarise literary critic 6
99 39 great writer disarm demilitarise literary critic 4
99 4 great writer disarm demilitarise literary critic 6
99 40 great writer disarm demilitarise literary critic 1
99 41 great writer disarm demilitarise literary critic 1
99 42 great writer disarm demilitarise literary critic 1
99 43 great writer disarm demilitarise literary critic 6
99 5 great writer disarm demilitarise literary critic 5
99 6 great writer disarm demilitarise literary critic 6
99 7 great writer disarm demilitarise literary critic 2
99 8 great writer disarm demilitarise literary critic 3
99 9 great writer disarm demilitarise literary critic 2
100 1 great writer disarm win-over literary critic 7
100 10 great writer disarm win-over literary critic 6
100 11 great writer disarm win-over literary critic 1
100 12 great writer disarm win-over literary critic 5
100 13 great writer disarm win-over literary critic 6
100 14 great writer disarm win-over literary critic 5
100 15 great writer disarm win-over literary critic 6
100 16 great writer disarm win-over literary critic 6
100 17 great writer disarm win-over literary critic 5
100 18 great writer disarm win-over literary critic 5
100 19 great writer disarm win-over literary critic 3
100 2 great writer disarm win-over literary critic 2
100 20 great writer disarm win-over literary critic 2
100 21 great writer disarm win-over literary critic 7
100 22 great writer disarm win-over literary critic 6
100 23 great writer disarm win-over literary critic 5
100 24 great writer disarm win-over literary critic 6
100 25 great writer disarm win-over literary critic 6
100 26 great writer disarm win-over literary critic 6
100 27 great writer disarm win-over literary critic 3
100 28 great writer disarm win-over literary critic 2
100 29 great writer disarm win-over literary critic 6
100 3 great writer disarm win-over literary critic 5
100 30 great writer disarm win-over literary critic 6
100 31 great writer disarm win-over literary critic 4
100 32 great writer disarm win-over literary critic 6
100 33 great writer disarm win-over literary critic 4
100 34 great writer disarm win-over literary critic 7
100 35 great writer disarm win-over literary critic 2
100 36 great writer disarm win-over literary critic 6
100 37 great writer disarm win-over literary critic 2
100 38 great writer disarm win-over literary critic 1
100 39 great writer disarm win-over literary critic 4
100 4 great writer disarm win-over literary critic 2
100 40 great writer disarm win-over literary critic 6
100 41 great writer disarm win-over literary critic 7
100 42 great writer disarm win-over literary critic 7
100 43 great writer disarm win-over literary critic 5
100 5 great writer disarm win-over literary critic 6
100 6 great writer disarm win-over literary critic 2
100 7 great writer disarm win-over literary critic 6
100 8 great writer disarm win-over literary critic 6
100 9 great writer disarm win-over literary critic 6
101 1 french troop disarm demilitarise british fighter 7
101 10 french troop disarm demilitarise british fighter 6
101 11 french troop disarm demilitarise british fighter 7
101 12 french troop disarm demilitarise british fighter 4
101 13 french troop disarm demilitarise british fighter 6
101 14 french troop disarm demilitarise british fighter 5
101 15 french troop disarm demilitarise british fighter 7
101 16 french troop disarm demilitarise british fighter 6
101 17 french troop disarm demilitarise british fighter 6
101 18 french troop disarm demilitarise british fighter 5
101 19 french troop disarm demilitarise british fighter 1
101 2 french troop disarm demilitarise british fighter 6
101 20 french troop disarm demilitarise british fighter 5
101 21 french troop disarm demilitarise british fighter 7
101 22 french troop disarm demilitarise british fighter 6
101 23 french troop disarm demilitarise british fighter 6
101 24 french troop disarm demilitarise british fighter 5
101 25 french troop disarm demilitarise british fighter 5
101 26 french troop disarm demilitarise british fighter 5
101 27 french troop disarm demilitarise british fighter 5
101 28 french troop disarm demilitarise british fighter 4
101 29 french troop disarm demilitarise british fighter 6
101 3 french troop disarm demilitarise british fighter 3
101 30 french troop disarm demilitarise british fighter 6
101 31 french troop disarm demilitarise british fighter 7
101 32 french troop disarm demilitarise british fighter 7
101 33 french troop disarm demilitarise british fighter 6
101 34 french troop disarm demilitarise british fighter 7
101 35 french troop disarm demilitarise british fighter 5
101 36 french troop disarm demilitarise british fighter 7
101 37 french troop disarm demilitarise british fighter 5
101 38 french troop disarm demilitarise british fighter 6
101 39 french troop disarm demilitarise british fighter 5
101 4 french troop disarm demilitarise british fighter 6
101 40 french troop disarm demilitarise british fighter 6
101 41 french troop disarm demilitarise british fighter 6
101 42 french troop disarm demilitarise british fighter 5
101 43 french troop disarm demilitarise british fighter 5
101 5 french troop disarm demilitarise british fighter 6
101 6 french troop disarm demilitarise british fighter 6
101 7 french troop disarm demilitarise british fighter 6
101 8 french troop disarm demilitarise british fighter 6
101 9 french troop disarm demilitarise british fighter 6
102 1 french troop disarm win-over british fighter 5
102 10 french troop disarm win-over british fighter 1
102 11 french troop disarm win-over british fighter 1
102 12 french troop disarm win-over british fighter 6
102 13 french troop disarm win-over british fighter 7
102 14 french troop disarm win-over british fighter 6
102 15 french troop disarm win-over british fighter 4
102 16 french troop disarm win-over british fighter 6
102 17 french troop disarm win-over british fighter 7
102 18 french troop disarm win-over british fighter 3
102 19 french troop disarm win-over british fighter 3
102 2 french troop disarm win-over british fighter 2
102 20 french troop disarm win-over british fighter 2
102 21 french troop disarm win-over british fighter 1
102 22 french troop disarm win-over british fighter 1
102 23 french troop disarm win-over british fighter 5
102 24 french troop disarm win-over british fighter 5
102 25 french troop disarm win-over british fighter 5
102 26 french troop disarm win-over british fighter 6
102 27 french troop disarm win-over british fighter 6
102 28 french troop disarm win-over british fighter 2
102 29 french troop disarm win-over british fighter 5
102 3 french troop disarm win-over british fighter 4
102 30 french troop disarm win-over british fighter 2
102 31 french troop disarm win-over british fighter 4
102 32 french troop disarm win-over british fighter 1
102 33 french troop disarm win-over british fighter 3
102 34 french troop disarm win-over british fighter 4
102 35 french troop disarm win-over british fighter 2
102 36 french troop disarm win-over british fighter 5
102 37 french troop disarm win-over british fighter 2
102 38 french troop disarm win-over british fighter 3
102 39 french troop disarm win-over british fighter 5
102 4 french troop disarm win-over british fighter 2
102 40 french troop disarm win-over british fighter 1
102 41 french troop disarm win-over british fighter 1
102 42 french troop disarm win-over british fighter 1
102 43 french troop disarm win-over british fighter 6
102 5 french troop disarm win-over british fighter 6
102 6 french troop disarm win-over british fighter 2
102 7 french troop disarm win-over british fighter 2
102 8 french troop disarm win-over british fighter 3
102 9 french troop disarm win-over british fighter 2
103 1 warm smile disarm demilitarise young punk 1
103 10 warm smile disarm demilitarise young punk 1
103 11 warm smile disarm demilitarise young punk 1
103 12 warm smile disarm demilitarise young punk 1
103 13 warm smile disarm demilitarise young punk 4
103 14 warm smile disarm demilitarise young punk 1
103 15 warm smile disarm demilitarise young punk 4
103 16 warm smile disarm demilitarise young punk 1
103 17 warm smile disarm demilitarise young punk 3
103 18 warm smile disarm demilitarise young punk 2
103 19 warm smile disarm demilitarise young punk 1
103 2 warm smile disarm demilitarise young punk 6
103 20 warm smile disarm demilitarise young punk 5
103 21 warm smile disarm demilitarise young punk 1
103 22 warm smile disarm demilitarise young punk 1
103 23 warm smile disarm demilitarise young punk 6
103 24 warm smile disarm demilitarise young punk 2
103 25 warm smile disarm demilitarise young punk 2
103 26 warm smile disarm demilitarise young punk 2
103 27 warm smile disarm demilitarise young punk 1
103 28 warm smile disarm demilitarise young punk 2
103 29 warm smile disarm demilitarise young punk 2
103 3 warm smile disarm demilitarise young punk 3
103 30 warm smile disarm demilitarise young punk 2
103 31 warm smile disarm demilitarise young punk 7
